ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
1848,IHA Kapaur,,,,ihaa1241,traditional,wurm1981pacific,features,feature,map_1
1849,ERCKWANAS  Iha,,,,ihaa1241,traditional,wurm1981pacific,features,feature,map_1
1853,Oba,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1854,IRESIM,,,,ires1239,traditional,wurm1981pacific,features,feature,map_1
1855,KOSARE,,,,kosa1251,traditional,wurm1981pacific,features,feature,map_1
1856,KOSAREK(WANAM),,,,kosa1249,traditional,wurm1981pacific,features,feature,map_1
1857,NIRSAN(YALI),,,,nips1240,traditional,wurm1981pacific,features,feature,map_1
1858,GOLIATH,,,,unaa1239,traditional,wurm1981pacific,features,feature,map_1
1859,KORAPUN,,,,kora1298,traditional,wurm1981pacific,features,feature,map_1
1860,NALCA,,,,nalc1240,traditional,wurm1981pacific,features,feature,map_1
1861,SIRKAI,,,,kete1254,traditional,wurm1981pacific,features,feature,map_1
1862,EKAGI Yabi,,,,yabi1243,traditional,wurm1981pacific,features,feature,map_1
1863,Simori,,,,simo1241,traditional,wurm1981pacific,features,feature,map_1
1864,Mapia,,,,mapi1251,traditional,wurm1981pacific,features,feature,map_1
1865,Northern dialects,,,,ekar1243,traditional,wurm1981pacific,features,feature,map_1
1866,Paniai,,,,ekar1243,traditional,wurm1981pacific,features,feature,map_1
1867,Tigi,,,,ekar1243,traditional,wurm1981pacific,features,feature,map_1
1868,Western KAMORO,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1869,Tarya,,,,tary1239,traditional,wurm1981pacific,features,feature,map_1
1870,Central Kamora,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1871,Kamora,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1872,Upper Wania,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1873,Wania  KAMORO,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1874,Mukumuga,,,,kamo1255,traditional,wurm1981pacific,features,feature,map_1
1875,South MONI,,,,moni1261,traditional,wurm1981pacific,features,feature,map_1
1876,Amung UHUNDUNI,,,,dama1272,traditional,wurm1981pacific,features,feature,map_1
1877,Enggipiloe,,,,engg1246,traditional,wurm1981pacific,features,feature,map_1
1878,UHUNDUNI,,,,dama1272,traditional,wurm1981pacific,features,feature,map_1
1879,Damal,,,,dama1272,traditional,wurm1981pacific,features,feature,map_1
1880,SOUTH NGALIK,,,,sili1249,traditional,wurm1981pacific,features,feature,map_1
1881,NDUGA,,,,ndug1245,traditional,wurm1981pacific,features,feature,map_1
1882,NORTH NGALIK,,,,angg1239,traditional,wurm1981pacific,features,feature,map_1
1883,WANO,,,,wano1243,traditional,wurm1981pacific,features,feature,map_1
1884,DEM,,,,demm1245,traditional,wurm1981pacific,features,feature,map_1
1885,IIaga,,,,ilag1236,traditional,wurm1981pacific,features,feature,map_1
1886,Sinak,,,,west2594,traditional,wurm1981pacific,features,feature,map_1
1887,North Balim,,,,nort3397,traditional,wurm1981pacific,features,feature,map_1
1888,WESTERN BANI Yamo,,,,west2594,traditional,wurm1981pacific,features,feature,map_1
1889,Swart Valley,,,,swar1236,traditional,wurm1981pacific,features,feature,map_1
1890,Bokondini,,,,west2596,traditional,wurm1981pacific,features,feature,map_1
1891,Kimbin,,,,lowe1417,traditional,wurm1981pacific,features,feature,map_1
1892,Wodo,,,,wala1269,traditional,wurm1981pacific,features,feature,map_1
1893,Gorge,,,,gran1246,traditional,wurm1981pacific,features,feature,map_1
1894,DABRA,,,,tawo1244,traditional,wurm1981pacific,features,feature,map_1
1895,SENGGI,,,,seng1285,traditional,wurm1981pacific,features,feature,map_1
1896,South LOLODA,,,,lolo1264,traditional,wurm1981pacific,features,feature,map_1
1897,North LOLODA,,,,lolo1264,traditional,wurm1981pacific,features,feature,map_1
1898,GALELA,,,,gale1259,traditional,wurm1981pacific,features,feature,map_1
1901,Talai,,,,tala1288,traditional,wurm1981pacific,features,feature,map_1
1903,Nyeku TOBARU,,,,nyek1238,traditional,wurm1981pacific,features,feature,map_1
1904,South MODOLE,,,,sout2945,traditional,wurm1981pacific,features,feature,map_1
1905,North MODOLE,,,,nort2925,traditional,wurm1981pacific,features,feature,map_1
1906,Heleworuru,,,,tobe1252,traditional,wurm1981pacific,features,feature,map_1
1907,Boeng,,,,boan1244,traditional,wurm1981pacific,features,feature,map_1
1908,GEBE,,,,gebe1237,traditional,wurm1981pacific,features,feature,map_1
1910,Kao,,,,kaoo1238,traditional,wurm1981pacific,features,feature,map_1
1911,PAGU lsam,,,,isam1243,traditional,wurm1981pacific,features,feature,map_1
1912,Padiaua,,,,padi1242,traditional,wurm1981pacific,features,feature,map_1
1913,Gamkonor,,,,gamk1238,traditional,wurm1981pacific,features,feature,map_1
1914,SAHU,,,,sahu1245,traditional,wurm1981pacific,features,feature,map_1
1916,TOBARU,,,,taba1263,traditional,wurm1981pacific,features,feature,map_1
1918,Kao,,,,kaoo1238,traditional,wurm1981pacific,features,feature,map_1
1920,Dodinga,,,,dodi1239,traditional,wurm1981pacific,features,feature,map_1
1921,TIDORE,,,,tido1248,traditional,wurm1981pacific,features,feature,map_1
1922,Waiamli,,,,waya1267,traditional,wurm1981pacific,features,feature,map_1
1923,BULI,,,,buli1255,traditional,wurm1981pacific,features,feature,map_1
1924,Tugutil,,,,tugu1246,traditional,wurm1981pacific,features,feature,map_1
1925,TOBLLO,,,,tobe1252,traditional,wurm1981pacific,features,feature,map_1
1926,MABA,,,,maba1278,traditional,wurm1981pacific,features,feature,map_1
1927,Maba,,,,maba1278,traditional,wurm1981pacific,features,feature,map_1
1928,TOBELO Boeng,,,,boan1244,traditional,wurm1981pacific,features,feature,map_1
1929,Haleworuru,,,,tobe1252,traditional,wurm1981pacific,features,feature,map_1
1930,SAWAI,,,,sawa1247,traditional,wurm1981pacific,features,feature,map_1
1931,E & W MAKIAN,,,,east2440,traditional,wurm1981pacific,features,feature,map_1
1935,E.& W.MAKIAN,,,,east2440,traditional,wurm1981pacific,features,feature,map_1
1938,WEDA,,,,weda1240,traditional,wurm1981pacific,features,feature,map_1
1939,North-Eastern GIMAN,,,,gane1237,traditional,wurm1981pacific,features,feature,map_1
1940,North Western GIMAN,,,,gane1237,traditional,wurm1981pacific,features,feature,map_1
1941,Temate,,,,tern1247,traditional,wurm1981pacific,features,feature,map_1
1942,Southern GIMAN,,,,gane1237,traditional,wurm1981pacific,features,feature,map_1
1946,Tobelo,,,,tobe1252,traditional,wurm1981pacific,features,feature,map_1
1950,Bacbn Malay,,,,baca1243,traditional,wurm1981pacific,features,feature,map_1
1954,Termate,,,,tern1247,traditional,wurm1981pacific,features,feature,map_1
1958,PATANI,,,,pata1260,traditional,wurm1981pacific,features,feature,map_1
1959,Buton,,,,buto1237,traditional,wurm1981pacific,features,feature,map_1
1964,MATBAT,,,,matb1237,traditional,wurm1981pacific,features,feature,map_1
1965,BIAK,,,,biak1248,traditional,wurm1981pacific,features,feature,map_1
1967,LAGANYAN,,,,lege1241,traditional,wurm1981pacific,features,feature,map_1
1970,KAWE,,,,kawe1240,traditional,wurm1981pacific,features,feature,map_1
1971,MADEN,,,,made1253,traditional,wurm1981pacific,features,feature,map_1
1977,TOBELO,,,,tobe1252,traditional,wurm1981pacific,features,feature,map_1
1979,SEMPAN,,,,semp1241,traditional,wurm1981pacific,features,feature,map_1
1981,BIPIM,,,,wark1247,traditional,wurm1981pacific,features,feature,map_1
1982,WARKAY,,,,wark1247,traditional,wurm1981pacific,features,feature,map_1
1984,Sokeni,,,,cent2117,traditional,wurm1981pacific,features,feature,map_1
1985,Keenaskp,,,,cent2117,traditional,wurm1981pacific,features,feature,map_1
1986,KEENOK,,,,nort2917,traditional,wurm1981pacific,features,feature,map_1
1987,NORTH ASMAT,,,,nort2917,traditional,wurm1981pacific,features,feature,map_1
1988,SOMAHAI,,,,soma1242,traditional,wurm1981pacific,features,feature,map_1
1989,CITAK ASMAT,,,,cita1246,traditional,wurm1981pacific,features,feature,map_1
1991,UPPER KAEME R?,,,,awyu1263,traditional,wurm1981pacific,features,feature,map_1
1992,South AIRO-SUMAGHAGHE,,,,asue1235,traditional,wurm1981pacific,features,feature,map_1
1993,Wideman R ?,,,,asue1235,traditional,wurm1981pacific,features,feature,map_1
1994,Kayagar Stock-Level Family,,,,tama1336,traditional,wurm1981pacific,features,feature,map_1
1995,Tamario,,,,tama1336,traditional,wurm1981pacific,features,feature,map_1
1996,South SAWUY,,,,sawi1257,traditional,wurm1981pacific,features,feature,map_1
1997,North SAWUY,,,,sawi1257,traditional,wurm1981pacific,features,feature,map_1
1998,Kampung r PISA,,,,asue1235,traditional,wurm1981pacific,features,feature,map_1
1999,Central AIRO-SUMAGHAGHE,,,,asue1235,traditional,wurm1981pacific,features,feature,map_1
2000,North AIRO-SUMAGHAGHE,,,,asue1235,traditional,wurm1981pacific,features,feature,map_1
2001,KAYGIR,,,,kaya1328,traditional,wurm1981pacific,features,feature,map_1
2002,South KAUGAT,,,,atoh1238,traditional,wurm1981pacific,features,feature,map_1
2003,North KAUGAT,,,,atoh1238,traditional,wurm1981pacific,features,feature,map_1
2004,Bapai,,,,bapa1239,traditional,wurm1981pacific,features,feature,map_1
2005,Nambeomon,,,,namb1294,traditional,wurm1981pacific,features,feature,map_1
2006,Oba YAQAY,,,,obam1239,traditional,wurm1981pacific,features,feature,map_1
2007,Siagha,,,,eder1237,traditional,wurm1981pacific,features,feature,map_1
2009,SIAGHA-YENIMU,,,,sout2941,traditional,wurm1981pacific,features,feature,map_1
2010,AGHU,,,,aghu1255,traditional,wurm1981pacific,features,feature,map_1
2011,KIA R?,,,,jair1235,traditional,wurm1981pacific,features,feature,map_1
2012,EDERAH R?,,,,eder1237,traditional,wurm1981pacific,features,feature,map_1
2013,MAPI R?,,,,yaqa1246,traditional,wurm1981pacific,features,feature,map_1
2014,UPPER DIGUL R,,,,awyu1263,traditional,wurm1981pacific,features,feature,map_1
2015,WANGGOM,,,,wang1299,traditional,wurm1981pacific,features,feature,map_1
2016,WAMBON,,,,wamb1259,traditional,wurm1981pacific,features,feature,map_1
2017,Wambon,,,,mand1444,traditional,wurm1981pacific,features,feature,map_1
2018,Rungwayap,,,,mand1444,traditional,wurm1981pacific,features,feature,map_1
2019,Uwimmerah Digul,,,,mand1444,traditional,wurm1981pacific,features,feature,map_1
2020,Kambon,,,,mand1444,traditional,wurm1981pacific,features,feature,map_1
2021,RIANTANA,,,,rian1263,traditional,wurm1981pacific,features,feature,map_1
2022,SELARU,,,,sela1259,traditional,wurm1981pacific,features,feature,map_1
2023,NOOM,,,,ndom1245,traditional,wurm1981pacific,features,feature,map_1
2026,MAKLEW,,,,makl1246,traditional,wurm1981pacific,features,feature,map_1
2027,South YELMEK,,,,yelm1242,traditional,wurm1981pacific,features,feature,map_1
2028,North YELMEK,,,,wana1273,traditional,wurm1981pacific,features,feature,map_1
2030,KIMAGHAMA,,,,kima1246,traditional,wurm1981pacific,features,feature,map_1
2031,MOMBUM,,,,nucl1452,traditional,wurm1981pacific,features,feature,map_1
2032,W-Coast MARIND,,,,nucl1622,traditional,wurm1981pacific,features,feature,map_1
2033,MORAORI,,,,moro1289,traditional,wurm1981pacific,features,feature,map_1
2034,MARIND Kumbe,,,,nucl1622,traditional,wurm1981pacific,features,feature,map_1
2035,BIAN MARIND,,,,bian1251,traditional,wurm1981pacific,features,feature,map_1
2036,Lowei Bian,,,,nucl1622,traditional,wurm1981pacific,features,feature,map_1
2037,Atih,,,,nucl1622,traditional,wurm1981pacific,features,feature,map_1
2060,DEHU,,,,dehu1237,traditional,wurm1981pacific,features,feature,map_1
2061,NENGONE,,,,neng1238,traditional,wurm1981pacific,features,feature,map_1
2062,Kwenyii,,,,kwen1247,traditional,wurm1981pacific,features,feature,map_1
2069,LAVONGAI,,,,tung1290,traditional,wurm1981pacific,features,feature,map_1
2070,LIHIR,,,,lihi1237,traditional,wurm1981pacific,features,feature,map_1
2074,KEHELALA(TAVARA),,,,kehe1241,traditional,wurm1981pacific,features,feature,map_1
2085,TUVALU,,,,tuva1244,traditional,wurm1981pacific,features,feature,map_1
2087,SAMOAN,,,,samo1305,traditional,wurm1981pacific,features,feature,map_1
2089,NIUE,,,,niue1239,traditional,wurm1981pacific,features,feature,map_1
2090,TOKELAU,,,,toke1240,traditional,wurm1981pacific,features,feature,map_1
2091,TONGAN,,,,tong1325,traditional,wurm1981pacific,features,feature,map_1
2092,EAST UVEA,,,,wall1257,traditional,wurm1981pacific,features,feature,map_1
2093,EAST FUTUNA,,,,east2447,traditional,wurm1981pacific,features,feature,map_1
2097,Austronesian,,,,aust1307,traditional,wurm1981pacific,features,feature,map_1
2124,BOAZI Kuini,,,,kuni1265,traditional,wurm1981pacific,features,feature,map_1
2125,Zomakani,,,,nucl1623,traditional,wurm1981pacific,features,feature,map_1
2126,Begua,,,,bagw1238,traditional,wurm1981pacific,features,feature,map_1
2130,LOWER MOREHEAD(PEREMKA),,,,kunj1246,traditional,wurm1981pacific,features,feature,map_1
2134,TONDA,,,,tond1250,traditional,wurm1981pacific,features,feature,map_1
2135,UPPER MOREHEAD(ROUKU),,,,wara1294,traditional,wurm1981pacific,features,feature,map_1
2136,Awyu-dumut Family,,,,awyu1263,traditional,wurm1981pacific,features,feature,map_1
2143,KIWUR,,,,iwur1240,traditional,wurm1981pacific,features,feature,map_1
2144,ANGGOR,,,,ango1254,traditional,wurm1981pacific,features,feature,map_1
2145,SIMOG,,,,auwe1239,traditional,wurm1981pacific,features,feature,map_1
2146,PAONDA,,,,daon1243,traditional,wurm1981pacific,features,feature,map_1
2147,Imonda,,,,imon1245,traditional,wurm1981pacific,features,feature,map_1
2148,FAS,,,,east2524,traditional,wurm1981pacific,features,feature,map_1
2149,WARAPU,,,,bara1405,traditional,wurm1981pacific,features,feature,map_1
2150,SISSANO,,,,siss1243,traditional,wurm1981pacific,features,feature,map_1
2151,TUMLEO,,,,tuml1238,traditional,wurm1981pacific,features,feature,map_1
2153,MOUNTAIN ARAPESH,,,,buki1249,traditional,wurm1981pacific,features,feature,map_1
2154,Uahita,,,,bumb1241,traditional,wurm1981pacific,features,feature,map_1
2155,South ARAPESH,,,,nagi1238,traditional,wurm1981pacific,features,feature,map_1
2156,ONE,,,,onee1245,traditional,wurm1981pacific,features,feature,map_1
2158,HEYO,,,,heyo1240,traditional,wurm1981pacific,features,feature,map_1
2159,YANANG,,,,yaha1247,traditional,wurm1981pacific,features,feature,map_1
2160,URIM,,,,urim1252,traditional,wurm1981pacific,features,feature,map_1
2161,FITLEP,,,,eiti1240,traditional,wurm1981pacific,features,feature,map_1
2162,ARUEK,,,,arue1240,traditional,wurm1981pacific,features,feature,map_1
2164,YIS,,,,yiss1240,traditional,wurm1981pacific,features,feature,map_1
2165,SLTI,,,,seti1248,traditional,wurm1981pacific,features,feature,map_1
2166,SILPUT,,,,sili1247,traditional,wurm1981pacific,features,feature,map_1
2167,WIAK,,,,mini1253,traditional,wurm1981pacific,features,feature,map_1
2168,NINGERA,,,,ning1275,traditional,wurm1981pacific,features,feature,map_1
2169,SKOITUMAWO,,,,nucl1634,traditional,wurm1981pacific,features,feature,map_1
2170,KRISA,,,,kris1246,traditional,wurm1981pacific,features,feature,map_1
2172,SANGKE,,,,sang1347,traditional,wurm1981pacific,features,feature,map_1
2173,AWYI,,,,awyi1241,traditional,wurm1981pacific,features,feature,map_1
2174,TAIKAT,,,,taik1255,traditional,wurm1981pacific,features,feature,map_1
2176,PAGI,,,,pagi1244,traditional,wurm1981pacific,features,feature,map_1
2177,KILMERI,,,,kilm1241,traditional,wurm1981pacific,features,feature,map_1
2180,SEAT,,,,seta1245,traditional,wurm1981pacific,features,feature,map_1
2181,BIAKA,,,,aman1265,traditional,wurm1981pacific,features,feature,map_1
2183,KWOMTARI,,,,nucl1593,traditional,wurm1981pacific,features,feature,map_1
2184,NAGATMAN,,,,yale1246,traditional,wurm1981pacific,features,feature,map_1
2185,BAiBAI,,,,baib1251,traditional,wurm1981pacific,features,feature,map_1
2187,BIKSI,,,,yetf1238,traditional,wurm1981pacific,features,feature,map_1
2188,Atbalmin,,,,asba1238,traditional,wurm1981pacific,features,feature,map_1
2189,NORTH KATI,,,,nort2916,traditional,wurm1981pacific,features,feature,map_1
2190,Daupka,,,,daup1249,traditional,wurm1981pacific,features,feature,map_1
2191,NO,,,,ning1274,traditional,wurm1981pacific,features,feature,map_1
2192,PA,,,,pare1271,traditional,wurm1981pacific,features,feature,map_1
2193,North Awin,,,,nort2932,traditional,wurm1981pacific,features,feature,map_1
2194,South Awin,,,,sout2952,traditional,wurm1981pacific,features,feature,map_1
2195,East Awin,,,,east2522,traditional,wurm1981pacific,features,feature,map_1
2205,SOME,,,,some1244,traditional,wurm1981pacific,features,feature,map_1
2206,ONABASULU,,,,onob1238,traditional,wurm1981pacific,features,feature,map_1
2207,KONAI,,,,kona1242,traditional,wurm1981pacific,features,feature,map_1
2208,POGAIA,,,,boga1247,traditional,wurm1981pacific,features,feature,map_1
2209,SONIA,,,,soni1260,traditional,wurm1981pacific,features,feature,map_1
2210,AGALA,,,,femb1238,traditional,wurm1981pacific,features,feature,map_1
2212,Etoro,,,,edol1239,traditional,wurm1981pacific,features,feature,map_1
2213,Komiofi,,,,komo1262,traditional,wurm1981pacific,features,feature,map_1
2214,BEAMI Bedamini,,,,beam1240,traditional,wurm1981pacific,features,feature,map_1
2215,N Beami?,,,,nort2903,traditional,wurm1981pacific,features,feature,map_1
2216,KWARE,,,,aime1238,traditional,wurm1981pacific,features,feature,map_1
2217,TOMU,,,,odoo1238,traditional,wurm1981pacific,features,feature,map_1
2218,NOMAD Samo,,,,samo1303,traditional,wurm1981pacific,features,feature,map_1
2219,Kubo,,,,kubo1242,traditional,wurm1981pacific,features,feature,map_1
2220,Honibu,,,,honi1245,traditional,wurm1981pacific,features,feature,map_1
2221,Bibo,,,,goba1246,traditional,wurm1981pacific,features,feature,map_1
2222,FASU,,,,fasu1242,traditional,wurm1981pacific,features,feature,map_1
2223,FIWAGA,,,,fiwa1240,traditional,wurm1981pacific,features,feature,map_1
2224,KASUA,,,,kasu1251,traditional,wurm1981pacific,features,feature,map_1
2225,NAMUMI,,,,namo1245,traditional,wurm1981pacific,features,feature,map_1
2230,IKOBI,,,,ikob1240,traditional,wurm1981pacific,features,feature,map_1
2231,ARIGIBI,,,,arig1248,traditional,wurm1981pacific,features,feature,map_1
2234,PURARI,,,,pura1257,traditional,wurm1981pacific,features,feature,map_1
2236,Melaripi-Kaipi,,,,kaip1241,traditional,wurm1981pacific,features,feature,map_1
2237,Bush Mekeo,,,,meke1243,traditional,wurm1981pacific,features,feature,map_1
2238,Kovio,,,,meke1243,traditional,wurm1981pacific,features,feature,map_1
2239,NARA(POKAU),,,,lala1268,traditional,wurm1981pacific,features,feature,map_1
2240,VORI,,,,tain1253,traditional,wurm1981pacific,features,feature,map_1
2242,ANKAVE,,,,anka1246,traditional,wurm1981pacific,features,feature,map_1
2244,SIMBARI,,,,simb1255,traditional,wurm1981pacific,features,feature,map_1
2246,SAU,,,,samb1321,traditional,wurm1981pacific,features,feature,map_1
2248,Western & Central  PAWAIA,,,,pawa1255,traditional,wurm1981pacific,features,feature,map_1
2249,Trabedesare,,,,folo1238,traditional,wurm1981pacific,features,feature,map_1
2250,Tebera,,,,tebe1252,traditional,wurm1981pacific,features,feature,map_1
2251,OKSAPMIN,,,,oksa1245,traditional,wurm1981pacific,features,feature,map_1
2252,PAKA,,,,niks1238,traditional,wurm1981pacific,features,feature,map_1
2253,GABIANO,,,,gabi1241,traditional,wurm1981pacific,features,feature,map_1
2254,Setiali,,,,seti1247,traditional,wurm1981pacific,features,feature,map_1
2255,PIAME,,,,piam1243,traditional,wurm1981pacific,features,feature,map_1
2256,BIKARU,,,,biso1243,traditional,wurm1981pacific,features,feature,map_1
2257,Kaina,,,,kain1269,traditional,wurm1981pacific,features,feature,map_1
2258,Mai,,,,maee1242,traditional,wurm1981pacific,features,feature,map_1
2259,Yandapo,,,,yand1259,traditional,wurm1981pacific,features,feature,map_1
2260,ENGA Tayato,,,,taya1255,traditional,wurm1981pacific,features,feature,map_1
2261,Golin,,,,goli1247,traditional,wurm1981pacific,features,feature,map_1
2262,S.E.Kewa,,,,east2516,traditional,wurm1981pacific,features,feature,map_1
2263,S.Kewa(Pole),,,,erav1244,traditional,wurm1981pacific,features,feature,map_1
2264,W.Kewa,,,,west2599,traditional,wurm1981pacific,features,feature,map_1
2265,E.Kewa,,,,east2516,traditional,wurm1981pacific,features,feature,map_1
2266,WIRU,,,,wiru1244,traditional,wurm1981pacific,features,feature,map_1
2268,Gewigi,,,,umbu1258,traditional,wurm1981pacific,features,feature,map_1
2269,Kopona,,,,kapo1249,traditional,wurm1981pacific,features,feature,map_1
2270,ENGA Sau,,,,sauu1244,traditional,wurm1981pacific,features,feature,map_1
2271,KAYAKA,,,,kyak1244,traditional,wurm1981pacific,features,feature,map_1
2272,PINAI,,,,pina1253,traditional,wurm1981pacific,features,feature,map_1
2273,WAPI,,,,pina1252,traditional,wurm1981pacific,features,feature,map_1
2274,EREM,,,,,traditional,wurm1981pacific,features,feature,map_1
2275,LEMBENA,,,,lemb1266,traditional,wurm1981pacific,features,feature,map_1
2276,ARAMO,,,,pina1252,traditional,wurm1981pacific,features,feature,map_1
2278,MEAKAMBUT,,,,meak1234,traditional,wurm1981pacific,features,feature,map_1
2279,MARAMBA,,,,mara1407,traditional,wurm1981pacific,features,feature,map_1
2280,MEKMEK,,,,mekm1240,traditional,wurm1981pacific,features,feature,map_1
2281,CHANGRIWA,,,,chan1319,traditional,wurm1981pacific,features,feature,map_1
2282,KAMBOT Others,,,,apma1241,traditional,wurm1981pacific,features,feature,map_1
2284,LANGAM,,,,lang1328,traditional,wurm1981pacific,features,feature,map_1
2285,MONGOL,,,,mong1348,traditional,wurm1981pacific,features,feature,map_1
2286,YAUL,,,,maru1253,traditional,wurm1981pacific,features,feature,map_1
2289,BIWAT,,,,biwa1243,traditional,wurm1981pacific,features,feature,map_1
2291,BANARO,,,,bana1292,traditional,wurm1981pacific,features,feature,map_1
2292,MURIK,,,,muri1260,traditional,wurm1981pacific,features,feature,map_1
2293,GAPUN,,,,taia1239,traditional,wurm1981pacific,features,feature,map_1
2294,KOPAR,,,,kopa1248,traditional,wurm1981pacific,features,feature,map_1
2296,YIMAS,,,,yima1243,traditional,wurm1981pacific,features,feature,map_1
2298,BAHINEMO,,,,bahi1254,traditional,wurm1981pacific,features,feature,map_1
2299,BISIS,,,,bisi1244,traditional,wurm1981pacific,features,feature,map_1
2301,MARI,,,,mari1432,traditional,wurm1981pacific,features,feature,map_1
2302,KAPRIMAN,,,,kapr1245,traditional,wurm1981pacific,features,feature,map_1
2303,Karambit,,,,kara1493,traditional,wurm1981pacific,features,feature,map_1
2304,WATAKATAUT,,,,wata1251,traditional,wurm1981pacific,features,feature,map_1
2306,North Mansap BUNA,,,,kasm1239,traditional,wurm1981pacific,features,feature,map_1
2307,South MANSAP buna,,,,masa1310,traditional,wurm1981pacific,features,feature,map_1
2310,URIMO,,,,urim1251,traditional,wurm1981pacific,features,feature,map_1
2311,MUNIWARA,,,,juwa1238,traditional,wurm1981pacific,features,feature,map_1
2312,Yibab,,,,kama1367,traditional,wurm1981pacific,features,feature,map_1
2313,Paruwa,,,,kama1367,traditional,wurm1981pacific,features,feature,map_1
2314,Kamasau,,,,kama1367,traditional,wurm1981pacific,features,feature,map_1
2315,ELEPI,,,,elep1240,traditional,wurm1981pacific,features,feature,map_1
2319,KIS,,,,kiss1246,traditional,wurm1981pacific,features,feature,map_1
2320,KAIRIRU,,,,kair1263,traditional,wurm1981pacific,features,feature,map_1
2321,BOIKEN Coastal A,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
2322,BOIKEN Coastal B,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
2324,KAIAN,,,,kaia1245,traditional,wurm1981pacific,features,feature,map_1
2325,AWAR,,,,awar1249,traditional,wurm1981pacific,features,feature,map_1
2326,SEPA,,,,sepa1241,traditional,wurm1981pacific,features,feature,map_1
2327,LILAU,,,,lila1246,traditional,wurm1981pacific,features,feature,map_1
2328,MONUMBO,,,,nucl1458,traditional,wurm1981pacific,features,feature,map_1
2330,MIKAREW,,,,arua1260,traditional,wurm1981pacific,features,feature,map_1
2331,GIRI,,,,kire1240,traditional,wurm1981pacific,features,feature,map_1
2332,SEPEN,,,,sepe1240,traditional,wurm1981pacific,features,feature,map_1
2333,TANGU,,,,tang1355,traditional,wurm1981pacific,features,feature,map_1
2334,IGOM,,,,kang1291,traditional,wurm1981pacific,features,feature,map_1
2335,TANGUAT,,,,tang1356,traditional,wurm1981pacific,features,feature,map_1
2336,ANDARUM,,,,anda1284,traditional,wurm1981pacific,features,feature,map_1
2337,PAY,,,,mala1494,traditional,wurm1981pacific,features,feature,map_1
2338,PILA,,,,pila1246,traditional,wurm1981pacific,features,feature,map_1
2341,SAKI,,,,saki1249,traditional,wurm1981pacific,features,feature,map_1
2343,BUNABUN,,,,brem1238,traditional,wurm1981pacific,features,feature,map_1
2344,KORAK,,,,kora1296,traditional,wurm1981pacific,features,feature,map_1
2346,MEDEBUR,,,,mede1237,traditional,wurm1981pacific,features,feature,map_1
2347,MALAS,,,,mala1495,traditional,wurm1981pacific,features,feature,map_1
2348,WASKIA,,,,wask1241,traditional,wurm1981pacific,features,feature,map_1
2349,MEGIAR,,,,megi1245,traditional,wurm1981pacific,features,feature,map_1
2351,MATUKAR,,,,matu1261,traditional,wurm1981pacific,features,feature,map_1
2352,GEDAGED,,,,geda1237,traditional,wurm1981pacific,features,feature,map_1
2353,BILBIL,,,,bilb1241,traditional,wurm1981pacific,features,feature,map_1
2355,BOM,,,,anja1238,traditional,wurm1981pacific,features,feature,map_1
2356,DUDUELA,,,,dudu1240,traditional,wurm1981pacific,features,feature,map_1
2357,ERIMA,,,,ogea1238,traditional,wurm1981pacific,features,feature,map_1
2358,MALE,,,,male1291,traditional,wurm1981pacific,features,feature,map_1
2359,HAM,,,,mari1428,traditional,wurm1981pacific,features,feature,map_1
2360,SIHAN,,,,siha1245,traditional,wurm1981pacific,features,feature,map_1
2361,ARAWUM,,,,araw1272,traditional,wurm1981pacific,features,feature,map_1
2362,SIROI,,,,siro1249,traditional,wurm1981pacific,features,feature,map_1
2363,BEMAL,,,,kein1239,traditional,wurm1981pacific,features,feature,map_1
2364,GIRAWA,,,,gira1247,traditional,wurm1981pacific,features,feature,map_1
2365,UNINO,,,,sopp1247,traditional,wurm1981pacific,features,feature,map_1
2366,DANARU,,,,dana1254,traditional,wurm1981pacific,features,feature,map_1
2367,SUMAU,,,,suma1270,traditional,wurm1981pacific,features,feature,map_1
2368,SONGUM,,,,samm1244,traditional,wurm1981pacific,features,feature,map_1
2369,YANGULAM,,,,yang1298,traditional,wurm1981pacific,features,feature,map_1
2370,BONGU,,,,bong1291,traditional,wurm1981pacific,features,feature,map_1
2371,PULABU,,,,pula1267,traditional,wurm1981pacific,features,feature,map_1
2372,Trams-New Guinea Phylum,,,,nucl1709,traditional,wurm1981pacific,features,feature,map_1
2373,JILIM,,,,jili1241,traditional,wurm1981pacific,features,feature,map_1
2374,KWATO,,,,kwat1244,traditional,wurm1981pacific,features,feature,map_1
2375,SARUGA,,,,saru1243,traditional,wurm1981pacific,features,feature,map_1
2376,KARE,,,,kare1341,traditional,wurm1981pacific,features,feature,map_1
2377,UTU,,,,utuu1240,traditional,wurm1981pacific,features,feature,map_1
2378,GAL,,,,gall1278,traditional,wurm1981pacific,features,feature,map_1
2379,ISEBE,,,,iseb1246,traditional,wurm1981pacific,features,feature,map_1
